time,file_index,rms,kurtosis,mean,std,max,temperature,current,pressure,state_label
2004.02.13.15.02.39,171,0.0781846659658241,0.3808286687359752,-0.00214462890625,0.0781571546797673,0.435,34.22453292350195,2.397040525934105,101.21660803334177,0
2004.02.13.15.12.39,172,0.0761614441576042,0.3197762116771487,-0.001728369140625,0.0761436892656739,0.334,33.70758162103535,2.252363105790491,101.93789356038043,0
2004.02.13.15.22.39,173,0.0753425857308426,0.2920413550525036,-0.0016349121093749,0.0753266841373245,0.32,33.98608472993613,2.2798362349175396,100.33753264686273,0
2004.02.13.15.32.39,174,0.0768942681010546,0.409952842998234,-0.002044580078125,0.0768689578211963,0.356,33.595562109090906,2.436742092519465,100.76588010060483,0
2004.02.13.15.42.39,175,0.0754841967887567,0.329181978067075,-0.0018244140625,0.0754639884000305,0.344,33.68562562411139,2.3064437397488033,99.83788385935186,0
2004.02.13.15.52.39,176,0.0782630183983989,0.4402809371086329,-0.001489013671875,0.0782507627477385,0.496,33.80570030783818,2.500233200462662,99.82319096942868,0
2004.02.13.16.02.39,177,0.0754740697529828,0.3435493716535385,-0.001725048828125,0.0754561953802232,0.374,34.32928352383681,2.318234010127147,100.7983882393512,0
2004.02.13.16.12.39,178,0.0755606754458172,0.4433365184128885,-0.001981591796875,0.0755365313587458,0.405,34.64168363921119,2.5483348010790112,101.74946162297297,0
2004.02.13.16.22.39,179,0.0766782479647096,0.4254602282108113,-0.0020305664062499,0.0766532283160437,0.381,33.22674129559099,2.3778590624064364,97.13675032430547,0
2004.02.13.16.32.39,180,0.0767507923793583,0.7087700679881106,-0.0014443847656249,0.0767390736635642,0.513,34.81116161739896,2.3605901357922483,100.17204407794641,0
2004.02.13.16.42.39,181,0.076119838315358,0.3440897950512629,-0.0021383789062499,0.0760916541594112,0.361,34.32221418625031,2.0868484350757415,100.95220784881744,0
2004.02.13.16.52.39,182,0.0751650628278981,0.2676733058607814,-0.001569091796875,0.0751505181791335,0.342,33.80883467857003,2.248678593901219,98.47381633382516,0
2004.02.13.17.02.39,183,0.0780915247031888,0.3545002316497667,-0.00178046875,0.0780731310319078,0.322,32.603955487991925,2.4273633904574985,98.7697144711856,0
2004.02.13.17.12.39,184,0.0763568558388423,0.4995074019204515,-0.002096875,0.0763299222719037,0.427,33.97947701763847,2.267725084425183,101.00903377619755,0
2004.02.13.17.22.39,185,0.0778680606107616,0.3497910984863597,-0.00243447265625,0.0778318957586029,0.381,34.74173506053701,2.3684946494905366,100.8750765380822,0
2004.02.13.17.32.39,186,0.0766102510530167,0.4164870252897312,-0.00238203125,0.0765750795565837,0.393,34.37700332321145,2.3777218154301383,99.25503305809146,0
2004.02.13.17.42.39,187,0.0789996421322986,0.6277818190324003,-0.0013516601562499,0.0789900065267004,0.396,34.78892668625356,2.146306985851987,100.0895914175129,0
2004.02.13.17.52.39,188,0.0753898542706717,0.508861626232378,-0.002103271484375,0.0753623493168565,0.4,34.66855210338524,2.465894454446291,98.65526467803166,0
2004.02.13.18.02.39,189,0.0772312243313463,0.4009004303458687,-0.00199404296875,0.0772073627815453,0.364,33.836491813720436,2.2014757684314095,98.61662947483154,0
2004.02.13.18.12.39,190,0.0753107112080097,0.2908948211057289,-0.0019072265625,0.0752883954141068,0.342,33.85460735376314,2.2556870599922356,99.2309102516854,0
2004.02.13.18.22.39,191,0.0781331223902713,0.5668804218021828,-0.001304833984375,0.0781241335269684,0.393,34.08448619530039,2.3594624160660542,98.1521174124481,0
2004.02.13.18.32.39,192,0.0774481646838104,0.2880419594995125,-0.001972509765625,0.0774249321870926,0.352,33.15755157333747,2.391737604111782,100.42691070684293,0
2004.02.13.18.42.39,193,0.0776162400074277,0.5166355649554761,-0.002257177734375,0.0775853064792378,0.42,33.57435937065477,2.4611133579274562,101.9379641571418,0
2004.02.13.18.52.39,194,0.0777373661484818,0.366247283912287,-0.001997119140625,0.0777136056533172,0.381,34.7839864258471,2.3929291514945885,98.77917675322253,0
2004.02.13.19.02.39,195,0.0765784033227955,0.5129650518073627,-0.00183994140625,0.0765581652091078,0.393,34.62671392887895,2.2253910883306403,103.33164083679945,0
2004.02.13.19.12.39,196,0.0761828242130608,0.3814404722750892,-0.002377490234375,0.0761475762770534,0.388,33.29446406896562,2.2796490202037933,98.55376662130568,0
2004.02.13.19.22.39,197,0.0752741149586795,0.4518825429207806,-0.00199609375,0.0752494815999005,0.415,34.354441261570805,2.3476555951210205,100.4171873623758,0
2004.02.13.19.32.39,198,0.0765357389455246,0.3529087347333561,-0.00181630859375,0.0765160521286714,0.356,33.76527894107533,2.5177700240059275,98.54578235430094,0
2004.02.13.19.42.39,199,0.076604936581096,0.3466429193016869,-0.00208955078125,0.0765783025784429,0.337,33.496010858755994,2.3786389445662275,101.78160098759507,0
2004.02.13.19.52.39,200,0.0786412688727863,0.3628756334044847,-0.001629345703125,0.0786263077008621,0.405,34.067729375883324,2.355092606500578,97.85721748104845,0
2004.02.13.20.02.39,201,0.0770268453989216,0.5429448665930026,-0.001882666015625,0.0770057142406075,0.442,34.13041848430654,2.412851216499884,98.505907840492,0
2004.02.13.20.12.39,202,0.076546190864977,0.5204355140519694,-0.001766796875,0.0765276664080345,0.391,34.31160934609777,2.3836532946933504,99.12095474759803,0
2004.02.13.20.22.39,203,0.0774117948786108,0.4322992994351446,-0.001850146484375,0.0773915718808666,0.366,34.15977649433305,2.6781551473420406,98.716535438466,0
2004.02.13.20.32.39,204,0.0758903216356917,0.5102486777027266,-0.00170791015625,0.0758729533495348,0.471,34.01755368108231,2.558559701142035,98.9977935729487,0
2004.02.13.20.42.39,205,0.0756436037293058,0.4226010028920623,-0.0021527343749999,0.0756148113767387,0.403,34.134121272523494,2.623514224597309,98.35884960908626,0
2004.02.13.20.52.39,206,0.075893641205246,0.385887615096653,-0.002705712890625,0.0758472464352899,0.371,34.481569185655,2.535271341898426,98.76906599428234,0
2004.02.13.21.02.39,207,0.0772214041809126,0.3505116166620086,-0.002369189453125,0.0771869361636982,0.371,33.414395879118686,2.579802947486431,100.14317539086332,0
2004.02.13.21.12.39,208,0.0766942979108046,0.3978404174117806,-0.002247265625,0.07666323828565,0.359,33.21957568335139,2.4548593242553975,100.9874460962007,0
2004.02.13.21.22.39,209,0.0766944507088436,0.4546607285739004,-0.00190322265625,0.0766727041333759,0.354,33.29605867016432,2.46437491803782,101.39216237118228,0
2004.02.13.21.32.39,210,0.0764435019107249,0.4625480810508113,-0.00254072265625,0.0764031330767769,0.352,33.631345348968104,2.327693357856171,101.30709809176942,0
2004.02.13.21.42.39,211,0.0780629960202415,0.3315201062971318,-0.0021406249999999,0.0780355458326466,0.376,33.50533422219916,2.3238196981773913,99.35042967981752,0
2004.02.13.21.52.39,212,0.0773382030839222,0.4274081610045028,-0.002179296875,0.0773093794723251,0.388,34.58052005338897,2.4398485231854488,98.71122815226715,0
2004.02.13.22.02.39,213,0.0769496671177416,0.3204804483756853,-0.00211962890625,0.0769223463056036,0.369,33.77082519534305,2.20937267636661,100.5901889504807,0
2004.02.13.22.12.39,214,0.078916126547727,0.5190407977623779,-0.002137548828125,0.0788890980785173,0.41,34.489131786197554,2.3745644097661263,99.31053101638788,0
2004.02.13.22.22.39,215,0.0774781193910577,0.4068512447442836,-0.00165830078125,0.077462261852294,0.381,34.09253073050804,2.29823232349471,100.04604789391918,0
2004.02.13.22.32.39,216,0.0768843633144323,0.4092359237632896,-0.001582275390625,0.076869956756645,0.378,34.41422000765322,2.550601100116876,104.43150250043405,0
2004.02.13.22.42.39,217,0.0774325046310494,0.2124422822387681,-0.0024457031249999,0.0773957608348076,0.32,33.36557578934093,2.397801755891627,100.83237449398526,0
2004.02.13.22.52.39,218,0.0776523798079862,0.466766706392101,-0.0022951171875,0.0776203498602228,0.359,34.279129169358036,2.184811275709178,98.76071989247173,0
2004.02.13.23.02.39,219,0.0784514380046663,0.3907035596059853,-0.00198408203125,0.0784282594789269,0.354,34.190022452703325,2.5286633740953053,99.76162508380808,0
2004.02.13.23.12.39,220,0.0774654115733878,0.3985501352202174,-0.001492529296875,0.0774529228904233,0.459,34.508287219048015,2.422870407142034,99.64931338053815,0
2004.02.13.23.22.39,221,0.077023694165436,0.3223340571045558,-0.002397607421875,0.0769882481625134,0.408,34.930351532303845,2.307070053377143,98.43300871607745,0
2004.02.13.23.32.39,222,0.0760276339435002,0.3791380525307803,-0.002389208984375,0.0759919388810445,0.315,32.55936521887987,2.4616059551403655,101.35530823259295,0
2004.02.13.23.42.39,223,0.0774021077186976,0.3424683294056909,-0.002610693359375,0.0773599558845492,0.369,33.35570343969342,2.2336503898365825,102.45281541702461,0
2004.02.13.23.52.39,224,0.0775634886747019,0.4738444778788397,-0.0018712402343749,0.07754280645789,0.349,33.69791319774455,2.48685555412504,99.23187420003408,0
2004.02.14.00.02.39,225,0.0770032787070825,0.4476048771141547,-0.001818896484375,0.0769836731158976,0.374,33.39311312949854,2.3857633345430567,101.4902489645853,0
2004.02.14.00.12.39,226,0.0763369899534704,0.4475561435092845,-0.00182568359375,0.0763170184401897,0.347,34.03759224030714,2.2779963142620563,97.94375971763509,0
2004.02.14.00.22.39,227,0.0764212568340363,0.5473555521276334,-0.0021806640624999,0.0763920031710914,0.388,34.61030502521064,2.3961119783498326,100.68503346922645,0
2004.02.14.00.32.39,228,0.078216215500288,0.4040752842378912,-0.00199072265625,0.0781927869506838,0.435,34.72478399806903,2.310192142300499,100.64781856460203,0
2004.02.14.00.42.39,229,0.0776202063611459,0.3794967259193971,-0.002210791015625,0.0775906102484682,0.388,34.749451136313326,2.365507590595545,99.07330232093464,0
2004.02.14.00.52.39,230,0.0771707424243678,0.371684553125859,-0.001653466796875,0.077154910419612,0.42,34.26176789992818,2.330360156252383,99.11647786653052,0
2004.02.14.01.02.39,231,0.0778553763020937,0.5054906905291197,-0.002093017578125,0.0778291376465503,0.386,33.33798025010582,2.4447683669112585,101.26401648527595,0
2004.02.14.01.12.39,232,0.0761451459513548,0.3289843429432038,-0.002283251953125,0.0761127642466407,0.403,33.242932932165075,2.4174500389387803,100.20958282351623,0
2004.02.14.01.22.39,233,0.0781157938325774,0.4259828256179254,-0.00214443359375,0.078088260280555,0.369,33.00307594032311,2.3485611688571337,99.39982839678727,0
2004.02.14.01.32.39,234,0.0764661533452669,0.3509253029995984,-0.0018599121093749,0.0764453967285313,0.415,34.22939119319743,2.275912112815066,100.59969190249973,0
2004.02.14.01.42.39,235,0.077847334070442,0.3007170237327927,-0.0020169921875,0.0778230999687776,0.347,33.90937608462446,2.4645286703157288,100.40038995486776,0
2004.02.14.01.52.39,236,0.0780961612397858,0.2672265788182115,-0.001845947265625,0.0780762481839147,0.361,33.95304471111236,2.535633893562455,99.3590729393512,0
2004.02.14.02.02.39,237,0.0785332868816624,0.3657408298668159,-0.0019934570312499,0.0785098990223919,0.327,33.116343123853305,2.2961480745783427,99.68197895889622,0
2004.02.14.02.12.39,238,0.0774005971644033,0.5067487920331155,-0.0014893554687499,0.0773881560043588,0.522,34.97769037305741,2.3930256463527293,100.14158100277858,0
2004.02.14.02.22.39,239,0.0770826017349854,0.4448721435026139,-0.002094580078125,0.0770560195434319,0.378,33.675051369648074,2.559525577450318,100.56058305391306,0
2004.02.14.02.32.39,240,0.0778543530765541,0.3960420248653489,-0.0021640624999999,0.0778261708820611,0.334,32.73418438857798,2.4396394826841408,98.36113637197374,0
2004.02.14.02.42.39,241,0.0761950705067673,0.3715853892446086,-0.00215537109375,0.0761664388879428,0.349,33.94186886991591,2.4503449115567726,101.02845124819598,0
2004.02.14.02.52.39,242,0.076898898724234,0.3078628513889194,-0.00214140625,0.0768709537905684,0.447,33.5239876118657,2.3750420431882504,102.1351006865369,0
2004.02.14.03.02.39,243,0.0756627175441899,0.4885769986705179,-0.002520458984375,0.0756225716943025,0.381,33.898187641082075,2.3879404215582056,99.85835262758167,0
2004.02.14.03.12.39,244,0.0770909751983411,0.4749311688266502,-0.0015254882812499,0.0770777622243853,0.383,33.76768829544483,2.4004566128684264,100.18577759459012,0
2004.02.14.03.22.39,245,0.0781221418227172,0.4659360064354438,-0.0016271484375,0.0781071015824843,0.386,33.60826262713414,2.5252217370286103,99.58510842488286,0
2004.02.14.03.32.39,246,0.0761669264418208,0.5532977545704716,-0.0017623046875,0.076148395252155,0.405,34.36954185110076,2.327633253904308,101.1813780783187,0
2004.02.14.03.42.39,247,0.0773135098711328,0.4829366012718257,-0.00176015625,0.0772953581124805,0.352,33.402325781712015,2.4112739071636584,99.16726988829228,0
2004.02.14.03.52.39,248,0.0758767732365898,0.280233411303509,-0.001607275390625,0.0758616002178635,0.386,33.68802868053416,2.3826587728258,100.66483947962948,0
2004.02.14.04.02.39,249,0.0762042431228201,0.3240802761039871,-0.001872021484375,0.076183105721405,0.405,34.18742289728726,2.183686783591961,97.73667344094312,0
2004.02.14.04.12.39,250,0.0757623768379835,0.3522032985617014,-0.002181689453125,0.0757328068074346,0.312,33.021919734543154,2.5581535040527856,102.73532834492867,0
2004.02.14.04.22.39,251,0.0760924460873909,0.4022722760244361,-0.00195458984375,0.0760691953102433,0.386,33.95420348275434,2.5450866072283724,99.65253132664783,0
2004.02.14.04.32.39,252,0.0786182224572888,0.4401534113896037,-0.00221328125,0.078588980538484,0.376,33.91633606374167,2.397947496539406,101.35461547790621,0
2004.02.14.04.42.39,253,0.0765472363611597,0.3079332567707227,-0.0022400390624999,0.0765163217612575,0.381,34.35806737712966,2.419002247338427,99.89159309334626,0
2004.02.14.04.52.39,254,0.0765500541542305,0.4279582790221914,-0.002071728515625,0.0765238829700776,0.386,33.21921123995147,2.531660495108717,100.12209245934078,0
2004.02.14.05.02.39,255,0.0769515739056875,0.4725790630573621,-0.00172841796875,0.0769340386568584,0.366,34.136643979853275,2.2845777051272216,99.89551578520698,0
2004.02.14.05.12.39,256,0.0766624733129131,0.4296400890962863,-0.001999267578125,0.076638270674066,0.391,34.66771317155168,2.3723198166080905,101.93405845494586,0
2004.02.14.05.22.39,257,0.0771811760440774,0.3577066220930418,-0.001380810546875,0.0771707074270825,0.405,33.91751586013087,2.35162426250183,97.84264828289353,0
2004.02.14.05.32.39,258,0.0754853262075236,0.3807084914000036,-0.00171591796875,0.0754676632229379,0.332,32.66249120437197,2.38994218495391,96.83421525749772,0
2004.02.14.05.42.39,259,0.0784893475928222,0.4166162663402244,-0.002054443359375,0.0784643713163829,0.376,33.75408809576622,2.4781708621344403,101.84205910558457,0
2004.02.14.05.52.39,260,0.0774487298909333,0.4385933683574863,-0.0016285156249999,0.0774334970758881,0.425,34.683936133897426,2.1818347551511477,103.33078000487966,0
2004.02.14.06.02.39,261,0.0774396340631083,0.4185519668093822,-0.001868994140625,0.0774189669634625,0.439,33.99695428060137,2.3481393494262646,96.89721092675468,0
2004.02.14.06.12.39,262,0.0772467994002219,0.3111439447816972,-0.001808837890625,0.0772275037681888,0.361,33.85523722667207,2.409968717775436,99.88768121104738,0
2004.02.14.06.22.39,263,0.0756460588577033,0.3058228117451245,-0.002231689453125,0.0756149784354553,0.361,33.69459936112835,2.3162635482714045,99.38327769731511,0
2004.02.14.06.32.39,264,0.0761497355646262,0.4672629564264836,-0.00221806640625,0.0761192835307333,0.361,35.0515322632606,2.4684676894845654,98.27610624930651,0
2004.02.14.06.42.39,265,0.0785871657903065,0.3619030465849486,-0.002585107421875,0.0785465536778719,0.457,34.896539791712,2.5094007562486285,99.07642394053603,0
2004.02.14.06.52.39,266,0.07790162973915,0.3909314935435906,-0.002183740234375,0.0778729176138605,0.347,33.77711673983808,2.470632970283736,103.27200699664213,0
2004.02.14.07.02.39,267,0.0777059461206155,0.4182359248564813,-0.0021998046874999,0.0776766987880348,0.398,34.29678932234552,2.420455273967583,100.29154949584748,0
2004.02.14.07.12.39,268,0.077858983354925,0.3000282780425327,-0.00161572265625,0.0778441173979933,0.435,33.62338985239602,2.574533674706,101.89095570076427,0
2004.02.14.07.22.39,269,0.0757133410289469,0.3179405547141609,-0.001808349609375,0.0756935905024806,0.403,32.88457437849537,2.18287836410465,100.85053191968744,0
2004.02.14.07.32.39,270,0.0763917745745983,0.4872348041920511,-0.001958203125,0.0763685369526907,0.447,34.713669676794964,2.434727397547961,100.12934765660358,0
2004.02.14.07.42.39,271,0.0773621114568527,0.4055965335607969,-0.0015443359375,0.0773485839860633,0.413,34.596187954475184,2.499420936190115,99.65816015078698,0
2004.02.14.07.52.39,272,0.07842339670271,0.493912732663524,-0.002202685546875,0.0783943710267321,0.352,33.56607932697735,2.607786786389141,97.87028460295362,0
2004.02.14.08.02.39,273,0.0762810730103436,0.4254990660427977,-0.001431005859375,0.0762695113195032,0.425,33.83610789725473,2.411006683015553,99.74536382661096,0
2004.02.14.08.12.39,274,0.0782240275511823,0.4256755706110091,-0.002165966796875,0.078195943877489,0.332,33.47750653457666,2.5152330343539977,98.3153524085319,0
2004.02.14.08.22.39,275,0.0782593853571849,0.5414801897390777,-0.001795751953125,0.0782406900399631,0.439,33.632145559798374,2.4526745402284993,101.21491839048456,0
2004.02.14.08.32.39,276,0.0788327981147044,0.4927782633537507,-0.0014982421875,0.078820483897933,0.469,34.51982638702353,2.434338054584337,100.63700772593067,0
2004.02.14.08.42.39,277,0.0769752915409386,0.5022014682620912,-0.00224169921875,0.076944521425217,0.439,34.626404942650915,2.5635543546052166,98.01287716270821,0
2004.02.14.08.52.39,278,0.0786875012410643,0.4959098392198924,-0.0016231445312499,0.0786726793094318,0.464,34.9655913384778,2.3992771847175884,101.23461904062536,0
2004.02.14.09.02.39,279,0.0762905040986425,0.3919165008316376,-0.00207119140625,0.076264245735744,0.408,35.16674528773631,2.3497424698874756,98.19208599001145,0
2004.02.14.09.12.39,280,0.0775828054353459,0.3520044181428408,-0.0016153320312499,0.0775678811722187,0.349,33.94627725192068,2.56428481979342,99.37976176133601,0
2004.02.14.09.22.39,281,0.0768964226375526,0.2983315273568818,-0.001608056640625,0.0768814839850776,0.356,33.8761172393151,2.4274581596908615,102.17268631261788,0
2004.02.14.09.32.39,282,0.0767991155573462,0.3965346865048698,-0.001794287109375,0.0767800269235506,0.356,33.26350137550942,2.3902864798568273,100.45774418852096,0
2004.02.14.09.42.39,283,0.0776273336505093,0.4399671452945828,-0.00207958984375,0.0776013677545981,0.374,33.84734119124554,2.5433992260357896,100.34595181609802,0
2004.02.14.09.52.39,284,0.0780638751505177,0.4062589014302533,-0.001760888671875,0.0780459178610982,0.332,33.347059224908406,2.4603087488661624,98.2246820577166,0
2004.02.14.10.02.39,285,0.0761460433763633,0.3887375258753058,-0.0014205078125,0.0761346511841302,0.366,33.91144932879178,2.4565062516957568,99.7384916651855,0
2004.02.14.10.12.39,286,0.0777495293017303,0.5671314978699091,-0.001374951171875,0.07773926873536,0.403,33.91593589307177,2.309398978146028,98.42642169987461,0
2004.02.14.10.22.39,287,0.0760554112863608,0.4182312116713826,-0.0019017578125,0.0760334872474162,0.417,35.12884456115552,2.321976871878115,100.25081276940037,0
2004.02.14.10.32.39,288,0.0769188978450882,0.3500546661528858,-0.002535791015625,0.0768789646273112,0.361,33.97475520463276,2.497292887052428,101.30382653261363,0
2004.02.14.10.42.39,289,0.0762592963083026,0.382565045627719,-0.0020474609375,0.0762336667444791,0.422,33.86710112540019,2.4491699151945023,99.47269167530375,0
2004.02.14.10.52.39,290,0.0775034389987994,0.578670837534851,-0.001896142578125,0.077482132383388,0.403,34.32181978106856,2.3635488970076177,99.92523335221516,0
2004.02.14.11.02.39,291,0.0768942052356881,0.5475039274616553,-0.001577197265625,0.0768799053538396,0.356,33.521364958085705,2.5333758100409045,98.7894801727946,0
2004.02.14.11.12.39,292,0.0776544869015146,0.3315538932596094,-0.0023769531249999,0.0776199949276772,0.381,33.71980565581813,2.2609425920588193,101.61669216129337,0
2004.02.14.11.22.39,293,0.0769886418672423,0.4286319722363001,-0.0019878906249999,0.0769648524012455,0.386,34.079926868131594,2.4281116573438983,100.15655686514414,0
2004.02.14.11.32.39,294,0.0781368444146429,0.5576510087075555,-0.001761181640625,0.0781189008563214,0.444,33.592322235632054,2.335321914905371,99.10636258819643,0
2004.02.14.11.42.39,295,0.0765352831088176,0.4467218037013798,-0.001712939453125,0.0765179801596432,0.415,35.18085677176451,2.3826250774832327,100.71511812045884,0
2004.02.14.11.52.39,296,0.078448256857028,0.4753437927814175,-0.0024084960937499,0.0784131900668987,0.393,33.362753451585085,2.4681707595593796,100.79082882594443,0
2004.02.14.12.02.39,297,0.0778141308815034,0.5195889213990066,-0.0023276367187499,0.0777812090303777,0.403,34.18476597176506,2.123952728827604,97.76991022568915,0
2004.02.14.12.12.39,298,0.0773026311152715,0.3972940540683694,-0.001596875,0.0772880226126721,0.369,33.67338958079662,2.4087072680924293,100.06801730491614,0
2004.02.14.12.22.39,299,0.0781221315098393,0.4485448921941959,-0.0014182128906249,0.0781111645125991,0.396,33.903297158172,2.247031248533291,101.59631382551896,0
2004.02.14.12.32.39,300,0.0792329492945091,0.359367592387962,-0.0019869140625,0.0792099664483806,0.432,35.56466328814739,2.4148215783286098,99.78095495444278,0
2004.02.14.12.42.39,301,0.0753811163044996,0.5006118788530403,-0.00177626953125,0.075362025437358,0.371,34.60684495007087,2.525046955536044,98.6503442640427,0
2004.02.14.12.52.39,302,0.076952737308668,0.3562925283869931,-0.001262939453125,0.0769442515470601,0.393,34.321194670506195,2.45634754480347,100.00665701051595,0
2004.02.14.13.02.39,303,0.076206970761067,0.5244036278971911,-0.001960400390625,0.0761836112200139,0.374,33.243188189912075,2.3647779668718867,99.8435172479985,0
2004.02.14.13.12.39,304,0.0785531735464503,0.3622455748857756,-0.00220458984375,0.0785241487321314,0.349,34.14929141952764,2.412893516430531,98.42209035580916,0
2004.02.14.13.22.39,305,0.07703774503551,0.3985132589890643,-0.0019574218749999,0.0770147536038612,0.422,33.7931765810149,2.409262871184648,96.02072993228529,0
2004.02.14.13.32.39,306,0.0778355331120931,0.4323963551111487,-0.00251982421875,0.0777966337575314,0.364,32.998698230671735,2.5502994310697003,98.97892479379423,0
2004.02.14.13.42.39,307,0.0770224988690398,0.4123999375113905,-0.0020064453124999,0.0769982402263831,0.366,34.843204438133,2.279715613319831,99.79665659171404,0
2004.02.14.13.52.39,308,0.0760564121690686,0.4212867137293798,-0.00186630859375,0.0760353668897826,0.383,33.66676634480578,2.473898242564048,101.00145259310628,0
2004.02.14.14.02.39,309,0.0776431996705321,0.4181590954797682,-0.002217529296875,0.0776134212096208,0.378,33.496942943337125,2.6347611184659687,98.50893023973514,0
2004.02.14.14.12.39,310,0.0782455201642959,0.4630209848042756,-0.00143525390625,0.0782342656988854,0.386,33.66772861290041,2.623879788757605,99.99535474076187,0
2004.02.14.14.22.39,311,0.0784832327460179,0.3667609337088584,-0.0017629394531249,0.0784653458047726,0.417,34.24741245587406,2.429349466400782,101.0466063995247,0
2004.02.14.14.32.39,312,0.0777913252439057,0.295722160955282,-0.001953369140625,0.0777686951365134,0.361,32.85060338239815,2.311681584070342,99.44124946875472,0
2004.02.14.14.42.39,313,0.0765333653112116,0.3556425482584373,-0.002040087890625,0.0765080378895202,0.371,33.91925364500572,2.509130315350016,96.46822489481494,0
2004.02.14.14.52.39,314,0.0777195482091096,0.4383526137056237,-0.0022418457031249,0.0776891048253015,0.378,34.69989525148751,2.349465475395458,98.60125496214393,0
2004.02.14.15.02.39,315,0.076934674818661,0.4166321940123354,-0.0016091308593749,0.0769197229971149,0.359,34.5714023179638,2.2517846334843687,101.25327208559864,0
2004.02.14.15.12.39,316,0.078407565565388,0.443621898088431,-0.001652978515625,0.0783920535773926,0.371,33.51379820291994,2.2320443146036677,99.3350851578103,0
2004.02.14.15.22.39,317,0.0763741992465183,0.3840021456979055,-0.002400341796875,0.0763383338678286,0.366,33.829638903365286,2.403970844817369,99.0563120840054,0
2004.02.14.15.32.39,318,0.0768543341124949,0.3605663482440611,-0.00154453125,0.0768406884426274,0.369,33.55379306696187,2.354258556951942,101.45629561349921,0
2004.02.14.15.42.39,319,0.0768926888312739,0.4798033781694619,-0.002496728515625,0.0768540197238427,0.344,34.129271120001945,2.3646287719111165,101.81344069689317,0
2004.02.14.15.52.39,320,0.0781796718078579,0.4225832568567664,-0.001877392578125,0.0781590350761793,0.327,33.49629216605201,2.5767615576948315,98.7798700325924,0
2004.02.14.16.02.39,321,0.0782596608203661,0.4722556870134524,-0.00178037109375,0.0782413171016494,0.417,33.92489196533167,2.5071103329148063,99.04610217938593,0
2004.02.14.16.12.39,322,0.0760031878957225,0.3047535477860448,-0.002705859375,0.0759568601675823,0.374,34.21827364081881,2.613241947139971,100.50024700389407,0
2004.02.14.16.22.39,323,0.0775694166814272,0.2725731746828774,-0.002043603515625,0.0775443853474514,0.374,34.23579947691947,2.4823638311771234,101.92750807551735,0
2004.02.14.16.32.39,324,0.0773292290661736,0.2261647768459056,-0.0015506835937499,0.0773155671782445,0.383,33.77666730650059,2.3615598097247155,98.35864924718867,0
2004.02.14.16.42.39,325,0.0765137016043736,0.4728411175208369,-0.0011597167968749,0.0765067800603499,0.391,33.33760408681791,2.458597980132048,99.08647355702928,0
2004.02.14.16.52.39,326,0.0787624140760918,0.6556848824867467,-0.0024634765625,0.0787258012275413,0.461,34.99394098367729,2.6041192690221786,100.90824368004438,0
2004.02.14.17.02.39,327,0.0756344567305264,0.294393723027154,-0.0013345214843749,0.0756245287506815,0.364,33.41537705351421,2.363718094922073,102.05826361607285,0
2004.02.14.17.12.39,328,0.0776498415992629,0.309272272833998,-0.0016426269531249,0.0776343607481969,0.354,33.87575960718782,2.4237230581527514,100.45697722238528,0
2004.02.14.17.22.39,329,0.078312223475669,0.4210988725131979,-0.001707958984375,0.0782955078361831,0.422,33.87800949373226,2.441317815419756,98.90857964269524,0
2004.02.14.17.32.39,330,0.077487861007487,0.4265121310360866,-0.0019138183593749,0.0774661146587871,0.383,34.53429931545987,2.439335103548165,98.31136312681863,0
2004.02.14.17.42.39,331,0.0766385636190668,0.4146566124384625,-0.00196455078125,0.0766152503739697,0.403,34.20287172664277,2.4399661835265536,99.4111537375866,0
2004.02.14.17.52.39,332,0.0751217787370946,0.4326371907616968,-0.0018185546875,0.0751015972020624,0.374,33.45604675387663,2.4076731652819916,99.46148404414839,0
2004.02.14.18.02.39,333,0.0750074140215694,0.2644521654985552,-0.002142333984375,0.0749786440602411,0.354,33.86298952981916,2.4438347135197476,97.41293830284204,0
2004.02.14.18.12.39,334,0.0763823157170354,0.3331827240835228,-0.001755419921875,0.0763640058831427,0.352,33.158523631852084,2.4038726349470907,100.07387309784099,0
2004.02.14.18.22.39,335,0.0778802792151196,0.378813753523854,-0.0022265625,0.0778503451599008,0.364,34.484048867790854,2.4412372086522787,98.06905172647328,0
2004.02.14.18.32.39,336,0.075274390967625,0.4385367775540829,-0.001797412109375,0.0752547657799065,0.398,34.46595316988307,2.472482754428025,97.97082396242928,0
2004.02.14.18.42.39,337,0.0791829985895015,0.4136538434102208,-0.0022341796875,0.0791534056609497,0.378,33.61545118085247,2.377830166966783,102.74004615476647,0
2004.02.14.18.52.39,338,0.0780071132448629,0.3485264126822174,-0.000971923828125,0.078002962595973,0.381,34.10245321938139,2.3809345970247406,98.34771006100745,0
2004.02.14.19.02.39,339,0.0782558220303168,0.3216054565377266,-0.002019580078125,0.0782316676003861,0.349,33.70774320401321,2.297981824541708,100.8315011897466,0
2004.02.14.19.12.39,340,0.0775620121106734,0.5706159606318364,-0.0015823242187499,0.0775477633994092,0.425,34.776801061417736,2.506374041915304,99.16758187888733,0
2004.02.14.19.22.39,341,0.0768954961879067,0.3636471857457333,-0.0018259277343749,0.0768756911504318,0.376,33.264215799551515,2.492457916033892,98.7896334112125,0
